232,13,4,161,4,9,4,10,6,5,6,4,562,34,35,103,7,208,34,35,34,31,35,35,35,
233,14,5,162,5,10,5,11,7,6,7,5,563,35,36,107,8,209,35,36,35,32,36,36,36,
234,15,6,163,6,11,6,12,8,7,8,6,564,36,37,108,9,210,36,37,36,33,38,37,37,
235,16,7,176,7,18,7,13,9,8,9,7,565,37,38,109,10,211,37,38,37,34,39,38,38,
245,17,8,177,8,19,8,14,10,9,10,8,566,38,39,110,212,38,39,38,35,40,39,39,
246,18,9,178,9,20,9,15,11,10,11,9,567,39,40,111,213,39,41,39,36,41,40,40,
304,65,33,17,50,44,48,52,662,40,41,112,310,40,42,40,37,44,41,41,
