Core, 0
Cumulative Cycles, 20788890            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.96205
Periodic Cycles, 10321789            
Periodic Instructions, 10000000            
Periodic IPC, 0.96882

ICACHE_MISS_count,          3538
ICACHE_MISS_pct,        7.069
ICACHE_MISS_total_count,          7780
ICACHE_MISS_total_pct,        8.200

ICACHE_HIT_count,         46509
ICACHE_HIT_pct,       92.931
ICACHE_HIT_total_count,         87100
ICACHE_HIT_total_pct,       91.800
ICACHE_HIT_sum_count,         50047
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,         94880
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         0.93
ICACHE_HIT_stddev,         0.90
ICACHE_HIT_total_mean,         0.92
ICACHE_HIT_total_stddev,         0.88

ICACHE_MISS_ONPATH_count,          2641
ICACHE_MISS_ONPATH_pct,       74.647
ICACHE_MISS_ONPATH_total_count,          5335
ICACHE_MISS_ONPATH_total_pct,       68.573

ICACHE_MISS_OFFPATH_count,           897
ICACHE_MISS_OFFPATH_pct,       25.353
ICACHE_MISS_OFFPATH_total_count,          2445
ICACHE_MISS_OFFPATH_total_pct,       31.427
ICACHE_MISS_OFFPATH_sum_count,          3538
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,          7780
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.25
ICACHE_MISS_OFFPATH_stddev,         0.40
ICACHE_MISS_OFFPATH_total_mean,         0.31
ICACHE_MISS_OFFPATH_total_stddev,         0.42

ICACHE_MISS_NOT_PREFETCHED_count,            72
ICACHE_MISS_NOT_PREFETCHED_pct,        2.047
ICACHE_MISS_NOT_PREFETCHED_total_count,           288
ICACHE_MISS_NOT_PREFETCHED_total_pct,        3.757

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,          1151
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,       32.727
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,          2840
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,       37.047

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,          2294
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,       65.226
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_count,          4538
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_pct,       59.196
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_count,          3517
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_count,          7666
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_mean,         3.59
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_stddev,         2.94
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_mean,         3.48
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_stddev,         2.72

ICACHE_HIT_ONPATH_count,         31056
ICACHE_HIT_ONPATH_pct,       66.774
ICACHE_HIT_ONPATH_total_count,         53121
ICACHE_HIT_ONPATH_total_pct,       60.989

ICACHE_HIT_OFFPATH_count,         15453
ICACHE_HIT_OFFPATH_pct,       33.226
ICACHE_HIT_OFFPATH_total_count,         33979
ICACHE_HIT_OFFPATH_total_pct,       39.011
ICACHE_HIT_OFFPATH_sum_count,         46509
ICACHE_HIT_OFFPATH_sum_pct,      100.000
ICACHE_HIT_OFFPATH_sum_total_count,         87100
ICACHE_HIT_OFFPATH_sum_total_pct,      100.000
ICACHE_HIT_OFFPATH_mean,         0.33
ICACHE_HIT_OFFPATH_stddev,         0.43
ICACHE_HIT_OFFPATH_total_mean,         0.39
ICACHE_HIT_OFFPATH_total_stddev,         0.45

ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_OFFPATH_total_pct,         -nan

ICACHE_HIT_ONPATH_SAT_BY_ONPATH_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_total_pct,         -nan
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_count,             0
ICACHE_HIT_ONPATH_SAT_BY_ONPATH_sum_pct,         -nan
