Core, 0
Cumulative Cycles, 21993328            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.90937
Periodic Cycles, 10949222            
Periodic Instructions, 10000000            
Periodic IPC, 0.91331

ICACHE_MISS_count,         13219
ICACHE_MISS_pct,       28.544
ICACHE_MISS_total_count,         25850
ICACHE_MISS_total_pct,       30.662

ICACHE_HIT_count,         33092
ICACHE_HIT_pct,       71.456
ICACHE_HIT_total_count,         58455
ICACHE_HIT_total_pct,       69.338
ICACHE_HIT_sum_count,         46311
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,         84305
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         0.71
ICACHE_HIT_stddev,         0.65
ICACHE_HIT_total_mean,         0.69
ICACHE_HIT_total_stddev,         0.63

ICACHE_MISS_ONPATH_count,         11500
ICACHE_MISS_ONPATH_pct,       86.996
ICACHE_MISS_ONPATH_total_count,         20950
ICACHE_MISS_ONPATH_total_pct,       81.044

ICACHE_MISS_OFFPATH_count,          1719
ICACHE_MISS_OFFPATH_pct,       13.004
ICACHE_MISS_OFFPATH_total_count,          4900
ICACHE_MISS_OFFPATH_total_pct,       18.956
ICACHE_MISS_OFFPATH_sum_count,         13219
ICACHE_MISS_OFFPATH_sum_pct,      100.000
ICACHE_MISS_OFFPATH_sum_total_count,         25850
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         0.13
ICACHE_MISS_OFFPATH_stddev,         0.32
ICACHE_MISS_OFFPATH_total_mean,         0.19
ICACHE_MISS_OFFPATH_total_stddev,         0.36

ICACHE_MISS_NOT_PREFETCHED_count,         11170
ICACHE_MISS_NOT_PREFETCHED_pct,       95.839
ICACHE_MISS_NOT_PREFETCHED_total_count,         20055
ICACHE_MISS_NOT_PREFETCHED_total_pct,       92.882

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,        0.000
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,           485
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,        4.161
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,          1537
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,        7.118

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,             0
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,        0.000
