5,280,4,58,58,44,58,16,6,6,3,6,39,205,57,77,77,84,77,77,4,80,3,4,4,89,90,90,3,83,85,87,85,85,93,83,88,85,87,85,87,87,89,96,3,3,
6,281,5,59,59,45,59,17,7,7,4,7,40,206,58,79,79,85,79,79,5,81,4,5,5,90,96,91,4,84,89,92,91,89,99,84,89,86,90,86,88,90,90,97,4,4,
8,282,6,60,60,46,60,18,8,8,5,8,41,207,59,80,80,86,80,80,6,82,5,6,6,93,97,92,5,88,90,94,92,92,100,88,90,87,94,87,89,94,93,98,5,5,
9,283,7,61,61,47,61,19,9,9,6,9,42,208,60,96,95,87,93,93,7,84,6,7,7,95,100,97,6,90,96,95,97,96,104,90,91,93,96,94,96,95,94,99,6,6,
13,284,8,62,62,48,62,20,10,10,7,10,43,209,61,97,97,89,94,95,8,85,7,8,8,96,101,98,7,94,97,96,98,97,105,94,92,94,98,98,99,97,95,100,7,7,
16,285,9,63,63,49,63,21,11,11,8,11,44,210,62,98,98,90,95,96,9,96,8,9,9,97,102,100,8,97,100,97,100,99,108,97,93,95,99,99,101,99,96,101,8,8,
59,47,64,64,61,64,57,265,63,99,99,101,99,99,63,97,62,100,103,101,91,99,101,98,101,103,109,99,94,96,100,100,102,100,97,102,86,
